model,id,analysis_subset,gold_label,baseline_pred_label,text,total_abs_attribution,identity_abs_attribution,context_abs_attribution,other_abs_attribution,identity_share,context_share,other_share,top_identity_words,top_context_words,top_non_identity_content_words
balanced_guardrail,3160792_gab,baseline_identity_fp_resolved_by_aggressive,non_hateful,hateful,<user> and this is why zionist hate him and want to destroy russia they kicked out the big banks owned by kenite jews russia is literally the last vestige of white values left in the world,3.83044539950788,0.40739523246884346,0.2926204204559326,3.130429746583104,0.1063571438771021,0.0763933145982259,0.817249541524672,jews:0.30936;white:0.09803,hate:-0.26102;destroy:-0.03160,him:-0.26178;hate:-0.26102;<user>:0.23582;kenite:0.21304;out:-0.19889;russia:0.18847;vestige:0.17668;russia:0.14874
balanced_guardrail,8320068_gab,baseline_identity_fp_resolved_by_aggressive,non_hateful,hateful,baby was a black sheep baby was a whore baby gotten big and baby getting bigger baby got some then baby want more baby baby baby was a rock roll nigger,6.126927889883518,1.9808140397071838,0.0,4.146113850176334,0.32329645057155093,0.0,0.676703549428449,nigger:1.97359;black:-0.00722,,baby:0.45330;gotten:0.39503;whore:-0.38052;sheep:0.35649;baby:0.24523;some:0.18754;roll:0.17521;getting:0.10495
balanced_guardrail,1100389613074558976_twitter,common_correct_identity_hateful,hateful,hateful,<user> not low class they enjoy to get fucked by muslims,2.7803032621741295,0.3600686639547348,0.0,2.4202345982193947,0.12950697460001895,0.0,0.8704930253999811,muslims:0.36007,,<user>:-0.38654;low:0.38202;class:0.37370;fucked:0.21642;get:0.08108;enjoy:0.05106
balanced_guardrail,10040607_gab,common_correct_identity_hateful,hateful,hateful,recordbreakerr recordbreakerrrrrrrrrrrrrr5 hours ago this was a racist killing against a defenseless white woman the shooter was a somalian muzzie mandingo rapefugee who only got hired because of the affirmative action ﻿,6.185341548640281,2.2193134613335133,1.169626072049141,2.7964020152576268,0.3588020877879223,0.18909644081113985,0.45210147140093787,muzzie:1.74011;white:0.26055;woman:-0.17735;killing:0.04130,rapefugee:1.16963,rapefugee:1.16963;somalian:0.46769;defenseless:-0.40460;recordbreakerrrrrrrrrrrrrr5:0.34171;mandingo:-0.32467;recordbreakerr:0.21056;racist:0.17057;against:-0.14567
balanced_guardrail,1178759746683146240_twitter,common_correct_identity_hateful,hateful,hateful,<user> alot of people just dont say it but she is not the only white nigger to think this way she is just another white nigger impowerd by trump to show her stupid way of thinking white niggers are the worst,8.056844897568226,3.0060813389718533,0.0,5.050763558596373,0.3731089995140865,0.0,0.6268910004859135,nigger:1.49887;white:0.69769;niggers:0.32701;white:0.17521;stupid:-0.12617;white:0.11291;nigger:-0.06823,,only:0.57940;<user>:-0.48497;impowerd:0.35357;just:0.26327;say:0.19721;her:0.15240;trump:0.14233;people:0.13134
balanced_guardrail,10824649_gab,common_correct_identity_hateful,hateful,hateful,sucking all the msm dick eh curry nigger race traitor tell em how you are really an sjw who sides with sadiq khan mayor of londonstan and believe curries and sand niggers should steal whyte wymn and destroy the white race gabfam speakfreely tell em how you censor downvotes profitmonger,5.421499845571816,2.1343835154548287,0.013335875235497952,3.2737804548814893,0.3936887533434415,0.0024598128959443678,0.6038514337606141,nigger:1.50898;niggers:0.62042;white:0.00499,destroy:0.01334,race:0.34946;curry:0.28088;msm:0.19424;race:0.18353;sucking:0.18299;downvotes:-0.17596;sand:0.11526;curries:0.08612
balanced_guardrail,10144695_gab,common_correct_identity_hateful,hateful,hateful,kid rock is not white not by my standard has a half niglet rapper son make mud babies and you will forever serve the muds,5.7060698587447405,0.2585354149341583,0.0,5.447534443810582,0.04530884152039328,0.0,0.9546911584796067,white:0.25854,,muds:0.87385;niglet:0.78833;half:0.50623;mud:0.50327;rock:0.31777;babies:0.26019;son:0.25908;standard:0.18688
balanced_guardrail,10227153_gab,common_correct_identity_hateful,hateful,hateful,looks to me like some social activists might have been there fanning the flames well starting the fire then maintaining it whatever happened to law and order most tax payers would not disagree with rubber bullets tear gas and water cannons being deployed on this mixed bag of muzzies and blacks,7.257436145097017,2.4356591403484344,0.0665905699133873,4.7551864348351955,0.33560875929909745,0.00917549511729078,0.6552157455836117,muzzies:1.74201;blacks:0.69365,whatever:0.06659,cannons:0.44755;most:0.30725;disagree:0.25499;looks:-0.24217;activists:0.22691;mixed:0.22409;me:0.19195;fanning:0.17755
balanced_guardrail,11004916_gab,common_correct_identity_hateful,hateful,hateful,and to pour more gasoline on the fire now they are cracking down hard on internet hate speech which is arbitrary and capricious whenever a sand nigger bitches some poor brit going to jail and these muslim parasites have bitching down to an artform helmets people helmets,4.149564657825977,0.9355707094073296,0.23061682283878326,2.983377125579864,0.2254623765514453,0.05557614879041483,0.7189614746581399,nigger:0.91352;muslim:-0.02205,parasites:-0.15610;hate:0.07452,sand:0.31087;gasoline:0.24497;parasites:-0.15610;more:0.12810;artform:-0.12049;some:-0.11199;fire:0.11111;speech:0.10509
balanced_guardrail,1178656914567258112_twitter,common_correct_identity_hateful,hateful,hateful,anime culture has created a new generation of weeboos where black and white kids gonna have ching chong names cuz their stupid ass parents like ching chong cartoons,5.669120222330093,1.5204377509653568,0.0,4.148682471364737,0.2681964204915792,0.0,0.7318035795084208,chong:0.67540;chong:0.51105;white:0.21687;stupid:-0.09825;black:-0.01887,,anime:-0.78855;weeboos:0.63556;like:0.46481;ching:0.41945;ching:0.40965;cartoons:0.22804;cuz:0.19245;generation:0.13304
balanced_guardrail,1178606198809141249_twitter,common_correct_identity_hateful,hateful,hateful,pope is asian you fucking dumb nigger,3.9723716266453266,2.0795179940760136,0.0,1.892853632569313,0.5234953296230669,0.0,0.4765046703769331,nigger:1.96247;asian:0.11705,,dumb:0.96161;pope:-0.53609;fucking:-0.02608
balanced_guardrail,11080346_gab,common_correct_identity_hateful,hateful,hateful,a mudshark is a white woman who is only attracted to black men a thot is a whore every mudshark is a thot but not every thot is a mudshark,5.862297220155597,0.3590416796505451,0.0,5.503255540505052,0.06124590176289551,0.0,0.9387540982371045,black:0.22047;woman:-0.13677;white:0.00180,,mudshark:1.17255;mudshark:0.68649;mudshark:0.53637;thot:0.43625;who:-0.26045;thot:0.25231;every:0.24709;men:0.10826
balanced_guardrail,10600154_gab,common_correct_identity_hateful,hateful,hateful,i am sick of a <number> white country not killing niggers jews in the damn streets,5.600491430610418,4.074208915233612,0.0,1.5262825153768063,0.7274734665185532,0.0,0.27252653348144684,jews:2.62988;niggers:0.95756;killing:-0.34291;white:-0.14387,,sick:0.35377;am:0.21967;damn:0.17110;<number>:-0.16100;country:0.04272;streets:-0.00209
balanced_guardrail,1116531316508495872_twitter,common_correct_identity_hateful,hateful,hateful,<user> safe and affordable killing of helpless babies just what a muslim wants one less infidel to kill or convert,4.051532413810492,1.0814719274640083,0.08060070872306824,2.889459777623415,0.2669291065715249,0.01989388223782289,0.7131770111906521,muslim:0.77705;killing:0.18615;kill:-0.11827,less:0.08060,<user>:0.53181;wants:0.38110;one:0.31855;helpless:0.31332;just:0.19578;babies:0.18618;infidel:-0.08284;less:0.08060
balanced_guardrail,1177671086139478016_twitter,common_correct_identity_hateful,hateful,hateful,i hate arabs,4.284366428852081,1.6859310865402222,0.8692404627799988,1.7291948795318604,0.39350767833178474,0.20288658246556565,0.4036057392026496,arabs:1.68593,hate:-0.86924,hate:-0.86924
balanced_guardrail,10888406_gab,common_correct_identity_hateful,hateful,hateful,pro tip the niggers do not care if you never owned slaves granddaddy fought the natzis or great great grandad ground the confederacy into dust with the boot heel of the proto bolshevik yankee gubment force of weight and arms behind it they hate you because you are white and you exist altright,5.374779897741973,1.3713453151285648,0.06111373007297516,3.9423208525404334,0.25514446009308916,0.011370461904616776,0.733485078002294,niggers:1.34290;white:-0.02845,hate:-0.06111,bolshevik:0.32181;confederacy:0.24992;tip:0.23674;altright:0.22966;dust:0.17446;proto:-0.13843;granddaddy:0.10844;grandad:0.10338
balanced_guardrail,10651361_gab,common_correct_identity_hateful,hateful,hateful,pretty sure he fought the confederacy pretty sure your party uses lincolns name to endear coon black folks like <user> and <user> to your party while at the same time celebrating the people who fought him and killed him lol,4.693075311370194,2.282309604808688,0.0,2.410765706561506,0.4863142935889395,0.0,0.5136857064110605,coon:2.10817;black:0.16110;killed:-0.01304,,endear:-0.25025;party:-0.18294;sure:0.15430;sure:0.12953;pretty:-0.11365;name:0.10972;<user>:0.10270;him:0.10266
aggressive_reduction,11678017_gab,common_identity_fp_all_models,non_hateful,hateful,in the meantime jewish advocacy receives billions in funding from jews and that ok but when whites do it ooh better watch out it all a scam better not organise someone might kike you,3.1570542957633734,1.4244792060926557,0.0,1.7325750896707177,0.45120516552542145,0.0,0.5487948344745786,kike:1.33828;jews:0.07149;jewish:0.01159;whites:-0.00312,,someone:0.16256;advocacy:0.14560;watch:0.13183;might:0.11726;receives:0.11228;out:0.09267;organise:0.08503;billions:0.05980
aggressive_reduction,15879649_gab,common_identity_fp_all_models,non_hateful,hateful,andrew anglin wants white women to be raped and beaten into submission he is just gross being out there just to shock white sharia is cancer and must be vehemently denounced,3.926007317379117,0.7631299048662186,0.07557298243045807,3.0873044300824404,0.19437811577377825,0.019249322867005834,0.786372561359216,white:0.39317;white:0.28265;women:-0.08731,raped:-0.07557,denounced:0.30355;shock:0.26773;must:0.25576;sharia:-0.22192;cancer:0.21487;anglin:0.12211;there:0.08889;wants:-0.08569
aggressive_reduction,1178981039353581568_twitter,common_identity_fp_all_models,non_hateful,hateful,f the gop it drowning itself in the bathtub unless you people are just going to give up and let these nazi puke sacks win i am never going to quit fighting white supremacists until they are gone republicans are the party of white supremacy that their identity 👻,3.802868636790663,0.17152069881558418,0.0,3.631347937975079,0.04510297756704392,0.0,0.954897022432956,white:-0.15331;white:0.01821,,puke:0.67987;sacks:0.48735;nazi:0.27224;bathtub:0.14504;f:-0.13586;republicans:-0.11566;supremacists:-0.10297;gone:0.09766
aggressive_reduction,12597139_gab,common_identity_fp_all_models,non_hateful,hateful,the french deserve to either end up as dhimmi moslem slaves or dead could there be anything more stupid apart from the politicians now running european countries france paris muslim islam islamofascism,3.9484109533950686,0.6829842999577522,0.047741666436195374,3.217684987001121,0.1729770046784222,0.012091362069377396,0.8149316332522004,stupid:0.32771;moslem:0.14831;islamofascism:0.10416;islam:0.08821;muslim:0.01460,dead:0.04774,deserve:0.46210;french:0.28169;end:0.26303;up:0.19023;politicians:0.14760;dhimmi:0.12134;either:0.11889;apart:-0.10645
aggressive_reduction,10979482_gab,common_identity_fp_all_models,non_hateful,hateful,wishful thinking mr president these people will always hate you white man do not you get it yet u <user> stated that whichs very dangerous why do u refuse to understand that king kike trumps a genetic jew on his dads side wow hes its not an anglo saxon white man white nations,3.418190667871386,0.5846943072974682,0.1012626476585865,2.732233712915331,0.1710537427865531,0.029624634052858707,0.7993216231605882,kike:0.40485;jew:0.10095;white:0.06352;white:-0.01208;white:0.00330,king:0.09600;hate:0.00526,wow:-0.22272;wishful:0.15090;<user>:0.14043;side:-0.13004;mr:0.12194;why:0.11946;king:0.09600;dangerous:-0.09582
aggressive_reduction,1213875760420794368_twitter,common_identity_fp_all_models,non_hateful,hateful,<user> yet colin nike exploits asians at an alarming rate i hate graham and the cult45 but i agree with him on this,4.109298773109913,0.04693487286567688,0.18671992421150208,3.875643976032734,0.011421625794844948,0.045438390956954594,0.9431399832482005,asians:-0.04693,hate:-0.18672,nike:1.18016;exploits:0.57601;rate:-0.30283;yet:0.21385;<user>:-0.19450;hate:-0.18672;agree:-0.15924;alarming:-0.14196
aggressive_reduction,1226925254062362627_twitter,common_identity_fp_all_models,non_hateful,hateful,us black trans women are dying white vegans us eat meat white vegans you should be ashamed of yourself,2.9233444072306156,1.0539591200649738,0.0,1.8693852871656418,0.3605319706628154,0.0,0.6394680293371846,white:0.54855;white:0.19473;women:-0.16760;trans:0.13915;black:0.00393,,vegans:0.34909;vegans:0.29371;yourself:0.17687;ashamed:0.12176;eat:-0.10474;dying:0.06223;us:0.06081;should:0.03358
aggressive_reduction,1178821631797538822_twitter,common_identity_fp_all_models,non_hateful,hateful,i am so glad to hear that <user> has joined the white supremacist movement with her towelhead comments now we can attack her with impunity cancel lily singh,6.054526421241462,2.4032589346170425,0.10431145131587982,3.54695603530854,0.39693590669379913,0.01722867224592788,0.585835421060273,towelhead:2.25019;white:0.15306,attack:0.10431,comments:0.39916;<user>:-0.38532;her:0.34217;lily:0.34047;now:-0.29617;joined:-0.23874;movement:-0.15813;her:-0.15274
aggressive_reduction,1178832944707915776_twitter,common_identity_fp_all_models,non_hateful,hateful,no chinks niggers or redskins ah i can already tell by the blunt racist dialogue from one of the white characters in the opening scene that this is going to be a good exploitation film,5.761336342431605,2.77487450838089,0.0,2.986461834050715,0.4816373048634995,0.0,0.5183626951365006,chinks:1.28082;niggers:0.95140;redskins:0.50460;white:0.03805,,ah:-0.29554;can:-0.25648;tell:0.12186;racist:0.11723;good:0.11371;characters:-0.09848;already:-0.07940;no:0.06951
aggressive_reduction,10318118_gab,common_identity_fp_all_models,non_hateful,hateful,clapton told the crowd that england had become overcrowded vote for powell to stop britain from becoming a black colony that britain should get the foreigners out get the wogs out get the coons out then repeatedly shouted the national front slogan keep britain white prophetic,5.164853409398347,0.5743613019585609,0.0,4.590492107439786,0.11120573159219019,0.0,0.8887942684078098,coons:0.48761;black:0.05655;white:0.03021,,out:-0.45041;overcrowded:0.43613;britain:-0.33717;get:0.22688;become:-0.21668;vote:0.20120;should:0.16706;national:0.16038
aggressive_reduction,1179041911090188288_twitter,baseline_identity_fp_resolved_by_aggressive,non_hateful,hateful,they do not tolerate mohajirs been crammed in the slums of karachi daily being told2go back2india there can be no nonmuslim refugees2pak bdesh every1 knows the same night mulla goons will dash in their homes lift up the women kill them law will ignore,3.19345866702497,0.3580442238599062,0.0,2.835414443165064,0.11211800783802241,0.0,0.8878819921619776,nonmuslim:-0.21105;women:0.12890;kill:-0.01810,,mulla:-0.36348;karachi:0.18219;homes:0.16166;refugees2pak:0.14731;bdesh:0.11094;been:-0.09930;tolerate:0.09598;there:0.08863
aggressive_reduction,1178925404448595970_twitter,baseline_identity_fp_resolved_by_aggressive,non_hateful,hateful,crackheads call themselves crackheads we all know black people who call themselves niggers savages and thugs but is not it different when a white says the same words let us keep it <number>,3.4725554324686527,0.26524950470775366,0.0,3.207305927760899,0.076384527148984,0.0,0.923615472851016,niggers:0.17725;white:-0.08727;black:-0.00073,,crackheads:-0.54661;call:-0.21298;know:-0.19147;crackheads:0.13722;themselves:-0.13598;call:0.11924;thugs:0.11834;themselves:0.10183
aggressive_reduction,10842242_gab,baseline_identity_fp_resolved_by_aggressive,non_hateful,hateful,black people still have not expressed their anger over current moslem slave owners in the middle east and north africa,2.3883678652346134,0.5157132744789124,0.0,1.872654590755701,0.21592706968876127,0.0,0.7840729303112387,moslem:0.33164;black:0.18407,,owners:-0.23678;still:0.20792;expressed:-0.18737;africa:0.18653;slave:0.12406;people:0.11559;over:0.06424;current:-0.04709
aggressive_reduction,25981841_gab,baseline_identity_fp_resolved_by_aggressive,non_hateful,hateful,few weeks back he quoted a statistic from the government regarding the percentage of paki muslim men involved in rape of young children,3.483145035803318,0.8914850875735283,0.0689515545964241,2.5227083936333656,0.2559425686871879,0.01979577476322969,0.7242616565495824,muslim:-0.82500;children:0.06648,rape:-0.06895,involved:-0.37630;men:-0.36352;few:0.12086;quoted:0.10873;percentage:-0.10253;regarding:0.09401;paki:0.07024;weeks:-0.06984
aggressive_reduction,17941100_gab,baseline_identity_fp_resolved_by_aggressive,non_hateful,hateful,<user> may as well put you to good use <user> this is an example of a muslim catfish study it have fun with it but if you want to cry at me for a few more hrs i suppose that would just say some thing no,4.699757062830031,0.07835526019334793,0.0,4.621401802636683,0.01667219372104419,0.0,0.9833278062789558,muslim:0.07836,,catfish:-0.55185;study:-0.54393;fun:0.35256;just:0.17456;well:0.14495;suppose:0.14354;good:0.11459;some:-0.10662
aggressive_reduction,1178506508600008704_twitter,baseline_identity_fp_resolved_by_aggressive,non_hateful,hateful,i hate saying nigga around my white friends but sometimes you niggers be out coonin and a cmon my nigga will slip out every now and again,3.7330819834023714,1.6041105687618256,0.16475433111190796,1.9642170835286379,0.4297014037982155,0.04413359573789726,0.5261650004638873,coonin:0.66452;nigga:0.45967;niggers:0.21900;nigga:0.18659;white:-0.07434,hate:-0.16475,out:0.30055;saying:-0.16577;hate:-0.16475;my:-0.12815;sometimes:-0.11996;cmon:-0.09518;friends:-0.08096;out:-0.07879
aggressive_reduction,1179094989172690944_twitter,baseline_identity_fp_resolved_by_aggressive,non_hateful,hateful,this neighbor at <number> has plates 3 d on his black audi is he going to kill me 134 days prior to valentines day or is he just an anti gay bigot who likes 3 d printers and hates on faggots now he has backed in the black explorer,5.023411883972585,1.0128261297941208,0.05847363546490669,3.9521121187135577,0.20162115971927103,0.011640223182070612,0.7867386170986583,faggots:0.32864;gay:-0.30497;kill:-0.20137;black:0.11680;black:-0.06104,hates:-0.05847,printers:0.32762;valentines:-0.30019;me:-0.29393;explorer:-0.18130;<number>:-0.14740;plates:0.14116;bigot:0.12106;prior:0.11835
aggressive_reduction,26535249_gab,baseline_identity_fp_resolved_by_aggressive,non_hateful,hateful,no no it every topic dude every topic that gets some traction here they come they are in every room spouting it the jews and the arabs then the blacks it what they came to do,5.1394773200154305,0.891273520886898,0.0,4.248203799128532,0.1734171522492918,0.0,0.8265828477507082,jews:0.73283;arabs:-0.11903;blacks:0.03941,,came:-0.34721;then:-0.26790;traction:-0.23142;dude:-0.16912;topic:0.13185;gets:-0.08665;some:0.08216;every:0.08135
aggressive_reduction,6152693_gab,baseline_identity_fp_resolved_by_aggressive,non_hateful,hateful,western women use vagina stereo speaker to blast unborn babies with feminist female empowerment musics of negress beyonce hag madonna breasticular katy perries slav expecting mothers enjoy cerebral classical music of tchaikovsky dvorák mussorgsky stravinsky free of vaginal intrusion,1.7809372525662184,0.20994661003351212,0.0,1.5709906425327063,0.11788546156300132,0.0,0.8821145384369987,negress:0.11196;female:-0.05626;women:0.04173,,western:-0.25943;vagina:-0.12272;katy:-0.12196;musics:0.10786;mussorgsky:0.10563;free:-0.07830;classical:-0.07694;vaginal:-0.07161
aggressive_reduction,3160792_gab,baseline_identity_fp_resolved_by_aggressive,non_hateful,hateful,<user> and this is why zionist hate him and want to destroy russia they kicked out the big banks owned by kenite jews russia is literally the last vestige of white values left in the world,2.952063459903002,0.14194785058498383,0.5056937038898468,2.304421905428171,0.04808428155865183,0.17130177272898556,0.7806139457123626,jews:0.08958;white:0.05237,hate:-0.36601;destroy:-0.13969,hate:-0.36601;kenite:0.31588;zionist:0.24674;out:-0.15288;destroy:-0.13969;literally:-0.11392;banks:0.11217;last:0.08625
aggressive_reduction,8320068_gab,baseline_identity_fp_resolved_by_aggressive,non_hateful,hateful,baby was a black sheep baby was a whore baby gotten big and baby getting bigger baby got some then baby want more baby baby baby was a rock roll nigger,4.469092585146427,1.4399929642677307,0.0,3.0290996208786964,0.32221148629896873,0.0,0.6777885137010313,nigger:1.28813;black:-0.15187,,baby:0.36166;gotten:0.36079;whore:-0.29252;some:0.22133;getting:0.17796;baby:-0.13064;baby:-0.12002;got:0.09754
aggressive_reduction,1100389613074558976_twitter,common_correct_identity_hateful,hateful,hateful,<user> not low class they enjoy to get fucked by muslims,2.847842048853636,0.5184860229492188,0.0,2.329356025904417,0.18206277386694567,0.0,0.8179372261330543,muslims:-0.51849,,<user>:-0.78078;fucked:-0.66908;low:0.19241;enjoy:-0.10589;get:-0.03203;class:0.00522
aggressive_reduction,10040607_gab,common_correct_identity_hateful,hateful,hateful,recordbreakerr recordbreakerrrrrrrrrrrrrr5 hours ago this was a racist killing against a defenseless white woman the shooter was a somalian muzzie mandingo rapefugee who only got hired because of the affirmative action ﻿,4.544069342315197,1.7563977241516113,0.6264125108718872,2.1612591072916985,0.3865252908435436,0.13785276228921517,0.47562194686724124,muzzie:1.28620;white:0.17607;woman:-0.15896;killing:0.13516,rapefugee:0.62641,rapefugee:0.62641;somalian:0.37211;racist:0.25334;defenseless:-0.22110;shooter:-0.18346;mandingo:-0.16633;against:-0.15681;hours:-0.14177
aggressive_reduction,1178759746683146240_twitter,common_correct_identity_hateful,hateful,hateful,<user> alot of people just dont say it but she is not the only white nigger to think this way she is just another white nigger impowerd by trump to show her stupid way of thinking white niggers are the worst,6.705573545303196,2.107626847922802,0.0,4.597946697380394,0.3143097057520237,0.0,0.6856902942479762,nigger:0.80194;white:0.42339;white:0.30589;nigger:-0.29861;stupid:0.18152;white:0.07099;niggers:0.02529,,<user>:-0.40822;impowerd:0.37851;show:0.20037;another:-0.19618;only:0.18120;worst:0.16266;alot:0.14790;people:0.13292
aggressive_reduction,10824649_gab,common_correct_identity_hateful,hateful,hateful,sucking all the msm dick eh curry nigger race traitor tell em how you are really an sjw who sides with sadiq khan mayor of londonstan and believe curries and sand niggers should steal whyte wymn and destroy the white race gabfam speakfreely tell em how you censor downvotes profitmonger,4.791185151319951,1.5635715946555138,0.11900289356708527,3.108610663097352,0.32634338796628565,0.02483788244632969,0.6488187295873846,nigger:1.04246;niggers:0.49692;white:-0.02419,destroy:0.11900,race:0.34034;curry:0.33777;sucking:0.26805;msm:0.17794;race:0.13623;downvotes:-0.13140;tell:-0.12609;destroy:0.11900
aggressive_reduction,10144695_gab,common_correct_identity_hateful,hateful,hateful,kid rock is not white not by my standard has a half niglet rapper son make mud babies and you will forever serve the muds,5.723133649677038,0.15272094309329987,0.0,5.570412706583738,0.026684846526678276,0.0,0.9733151534733218,white:0.15272,,niglet:0.94580;half:0.74217;muds:0.61259;make:0.37647;mud:0.35827;babies:0.27296;rock:0.24502;son:0.23595
aggressive_reduction,10227153_gab,common_correct_identity_hateful,hateful,hateful,looks to me like some social activists might have been there fanning the flames well starting the fire then maintaining it whatever happened to law and order most tax payers would not disagree with rubber bullets tear gas and water cannons being deployed on this mixed bag of muzzies and blacks,4.986312662251294,1.785277634859085,0.035334452986717224,3.1657005744054914,0.35803563791225274,0.007086289083758319,0.6348780730039889,muzzies:1.32062;blacks:0.46466,whatever:0.03533,social:0.18205;activists:0.17927;being:0.16792;mixed:0.12005;gas:0.11720;disagree:0.10636;me:0.10597;tear:0.09655
aggressive_reduction,11004916_gab,common_correct_identity_hateful,hateful,hateful,and to pour more gasoline on the fire now they are cracking down hard on internet hate speech which is arbitrary and capricious whenever a sand nigger bitches some poor brit going to jail and these muslim parasites have bitching down to an artform helmets people helmets,4.090664242627099,0.6957281082868576,0.25960230827331543,3.135333826066926,0.17007705033255144,0.06346214034584126,0.7664608093216073,nigger:0.57686;muslim:-0.11887,parasites:-0.21543;hate:0.04418,parasites:-0.21543;brit:0.18089;down:-0.15653;sand:0.15610;gasoline:0.15390;bitches:-0.11962;fire:0.11852;artform:-0.11322
aggressive_reduction,1178656914567258112_twitter,common_correct_identity_hateful,hateful,hateful,anime culture has created a new generation of weeboos where black and white kids gonna have ching chong names cuz their stupid ass parents like ching chong cartoons,4.431711129844189,1.554649006575346,0.0,2.8770621232688427,0.3508010700665873,0.0,0.6491989299334127,chong:0.78362;chong:0.48067;white:0.16754;black:0.06759;stupid:-0.05523,,like:0.50404;ching:0.49431;ching:0.37950;names:-0.28995;where:-0.23017;cuz:0.15518;weeboos:0.13756;anime:-0.11082
aggressive_reduction,1178606198809141249_twitter,common_correct_identity_hateful,hateful,hateful,pope is asian you fucking dumb nigger,2.141852404922247,0.6508603505790234,0.0,1.4909920543432236,0.30387731156603703,0.0,0.696122688433963,nigger:0.57825;asian:-0.07261,,pope:-0.55582;fucking:-0.27352;dumb:0.11974
aggressive_reduction,11080346_gab,common_correct_identity_hateful,hateful,hateful,a mudshark is a white woman who is only attracted to black men a thot is a whore every mudshark is a thot but not every thot is a mudshark,4.99566088244319,0.3332228362560272,0.0,4.662438046187162,0.0667024532083652,0.0,0.9332975467916348,black:0.15296;woman:-0.09535;white:0.08491,,mudshark:0.70978;mudshark:0.68649;mudshark:0.58010;thot:0.38218;every:0.38112;who:-0.22533;attracted:-0.17700;whore:-0.14371
aggressive_reduction,10600154_gab,common_correct_identity_hateful,hateful,hateful,i am sick of a <number> white country not killing niggers jews in the damn streets,3.2503066025674343,1.9074776154011488,0.0,1.3428289871662855,0.5868608253431914,0.0,0.4131391746568086,jews:1.29084;niggers:0.57911;white:0.02070;killing:-0.01681,,sick:0.28583;am:0.17029;damn:0.14266;streets:-0.08396;<number>:0.05645;country:0.05627
aggressive_reduction,1116531316508495872_twitter,common_correct_identity_hateful,hateful,hateful,<user> safe and affordable killing of helpless babies just what a muslim wants one less infidel to kill or convert,2.982109121978283,0.5953437089920044,0.08609572798013687,2.3006696850061417,0.19963847218208536,0.02887075035102081,0.7714907774668939,muslim:0.26695;killing:0.22876;kill:0.09964,less:0.08610,helpless:0.31125;<user>:0.30654;just:0.29531;wants:0.18174;convert:-0.14024;affordable:-0.12990;less:0.08610;one:0.06020
aggressive_reduction,1177671086139478016_twitter,common_correct_identity_hateful,hateful,hateful,i hate arabs,2.284971058368683,0.8711816072463989,0.05528992414474487,1.358499526977539,0.3812659263476031,0.024197209825588862,0.594536863826808,arabs:0.87118,hate:-0.05529,hate:-0.05529
aggressive_reduction,10888406_gab,common_correct_identity_hateful,hateful,hateful,pro tip the niggers do not care if you never owned slaves granddaddy fought the natzis or great great grandad ground the confederacy into dust with the boot heel of the proto bolshevik yankee gubment force of weight and arms behind it they hate you because you are white and you exist altright,5.232737461104989,1.1993321031332016,0.004753708839416504,4.028651649132371,0.2291978361322069,0.0009084554451185232,0.7698937084226746,niggers:1.16808;white:-0.03125,hate:-0.00475,altright:0.33720;tip:0.18993;grandad:0.18205;confederacy:0.17009;proto:-0.14522;dust:0.13614;slaves:-0.08750;yankee:0.07780
aggressive_reduction,10651361_gab,common_correct_identity_hateful,hateful,hateful,pretty sure he fought the confederacy pretty sure your party uses lincolns name to endear coon black folks like <user> and <user> to your party while at the same time celebrating the people who fought him and killed him lol,5.594431991688907,2.1153982877731323,0.0,3.479033703915775,0.3781256597480798,0.0,0.6218743402519201,coon:1.66002;black:0.26097;killed:-0.19441,,endear:-0.54799;sure:0.23129;him:-0.19543;pretty:-0.17453;party:-0.14871;name:0.14503;celebrating:0.13908;folks:0.12804
